Datetime,temperature,wind_speed,wind_direction,humidity,pressure,solar_radiation
1/1/2018,1.3,3.1,290,36.1,2.4,1.88
1/2/2018,1.5,2.3,290,50.6,3.4,1.65
1/3/2018,0.3,2.9,320,30,1.8,1.77
1/4/2018,0.6,1.7,290,38.5,2.4,1.77
1/5/2018,2.1,2.5,290,36.5,2.5,1.9
1/6/2018,1.1,2.5,290,42,2.7,1.93
1/7/2018,-0.5,0.7,340,54,3.1,0.91
1/8/2018,2.2,1.8,290,80.6,5.8,0.61
1/9/2018,-0.1,4.9,290,56,3.3,1.85
1/10/2018,-2.9,4,290,55,2.8,1.95
1/11/2018,-6.6,4.6,290,45.4,1.7,2.03
1/12/2018,-6.6,3.1,290,38.9,1.4,2.08
1/13/2018,-2.5,1.1,290,56,2.9,1.87
1/14/2018,-0.8,0.8,110,68.8,3.8,2.15
1/15/2018,4.3,1.1,290,61.3,4.8,1.87
1/16/2018,3.4,0.9,140,82.5,6.5,1.02
1/17/2018,4.5,1.3,270,92.8,7.8,0.98
1/18/2018,5.8,1.9,290,62.8,5.7,1.36
1/19/2018,2.5,1.7,270,46,3,1.56
1/20/2018,1.8,1.2,250,57.1,3.9,1.79
1/21/2018,2.4,0.8,110,55.4,3.7,1.83
1/22/2018,4.5,1.7,290,52.1,4.3,1.58
1/23/2018,-4.7,5.5,290,35.3,1.6,2.19
1/24/2018,-9.4,5.2,290,29.1,0.9,2.12
1/25/2018,-8.7,4,290,31.9,1,1.9
1/26/2018,-8.9,3.9,290,31,1,2.24
1/27/2018,-5.6,1.1,290,34.1,1.2,2.14
1/28/2018,-1.1,3.5,290,27.9,1.6,2.12
1/29/2018,-4.9,4.7,290,34.9,1.4,2.18
1/30/2018,-3.5,2.6,270,40.4,1.9,2.18
1/31/2018,-0.3,1.6,290,44,2.5,1.86
2/1/2018,-0.2,1.5,270,33.9,1.9,2.21
2/2/2018,-1.5,1.4,270,36.9,1.9,1.73
2/3/2018,-3.2,3.9,290,39.5,1.9,2.37
2/4/2018,-6.4,4.7,290,35.4,1.3,2.32
2/5/2018,-6.2,4.6,290,32.6,1.2,2.39
2/6/2018,-6.7,3.6,290,37,1.3,2.41
2/7/2018,-5.3,2.8,290,31.9,1.2,2.38
2/8/2018,-3.1,0.8,290,35.8,1.6,2.15
2/9/2018,2.3,1,290,42.3,3.1,1.91
2/10/2018,3.3,3,290,41.5,3.2,1.6
2/11/2018,-2.3,4.3,270,39.3,2,2.04
2/12/2018,-2.7,3.9,290,53.3,2.7,2.28
2/13/2018,0.7,3,290,43.5,2.5,2.48
2/14/2018,6.6,2.2,270,46.8,4.5,2.2
2/15/2018,5,2.3,290,27.8,2.3,2.47
2/16/2018,3,2,290,33.3,2.2,2.18
2/17/2018,1.3,3.8,290,21.8,1.4,2.6
2/18/2018,2.1,2.1,290,22.6,1.6,1.73
2/19/2018,4.8,1.3,320,29.6,2.3,2.41
2/20/2018,4.3,2,290,34.8,2.8,2.05
2/21/2018,2.8,2.7,290,21.4,1.6,1.72
2/22/2018,2.2,1.4,270,29.8,2.1,2.46
2/23/2018,4.3,1.1,250,48.9,4.1,2.36
2/24/2018,6.4,2,110,53.5,5,1.95
2/25/2018,6.3,1.4,140,58.5,5.3,2.16
2/26/2018,4.9,1.7,140,48.3,3.6,2.65
2/27/2018,7,1.2,270,51.9,4.6,2.13
2/28/2018,7.4,4,90,80.4,8.3,0.52
3/1/2018,5.1,5.9,290,47.1,4.2,2.81
3/2/2018,3.5,2.4,290,33.3,2.4,2.83
3/3/2018,8.2,1,290,47.3,4.9,2.51
3/4/2018,12.7,1.6,110,72.4,10.7,2.06
3/5/2018,5.3,4.2,110,81.3,7.4,0.67
3/6/2018,5.2,2.7,90,59.9,5.2,2.84
3/7/2018,4.7,2.4,90,72.4,6.2,0.96
3/8/2018,2,1.4,290,94.9,6.7,0.73
3/9/2018,2.9,2.1,110,82.5,6.1,1.73
3/10/2018,6.9,1.9,290,60.6,5.6,2.81
3/11/2018,8.6,1.7,320,46.1,4.9,2.8
3/12/2018,9.8,1,200,54,6,2.73
3/13/2018,13.3,1.6,270,58.9,8.3,2.86
3/14/2018,16,1.5,270,60,10.1,2.74
3/15/2018,14.8,0.9,140,88.8,14.9,0.45
3/16/2018,4,5,110,64.9,5.3,1.97
3/17/2018,5.5,1.2,110,56.1,4.7,3.01
3/18/2018,9.1,0.9,290,68.8,7.8,2.33
3/19/2018,8.1,3.6,110,92.4,10.1,0.4
3/20/2018,5.2,5.3,110,52.1,4.6,2.7
3/21/2018,1.7,1.5,90,93.3,6.4,0.61
3/22/2018,6,2.6,270,60.5,5.4,3.1
3/23/2018,7.9,1.2,250,54.9,5.1,3.09
3/24/2018,11.7,2.4,290,47.1,6.2,2.77
3/25/2018,13.9,2,270,41.6,5.7,3.12
3/26/2018,15.3,2.4,290,36.8,5.9,3.09
3/27/2018,16.3,1.7,320,44.4,7.6,2.94
3/28/2018,18.2,2,270,37.8,7.1,3.08
3/29/2018,15.1,2.8,110,54.4,9,2.6
3/30/2018,12.9,4,110,50.3,7.3,3
3/31/2018,15.2,1.6,290,48.8,7.8,2.84
4/1/2018,17.5,1.1,270,52.4,10.2,2.39
4/2/2018,19.7,1.6,270,61,13,3.01
4/3/2018,20.2,1.6,290,60,13.4,3.02
4/4/2018,10.5,4.6,110,84,10.7,0.36
4/5/2018,8.2,3.3,90,84.1,9,0.55
4/6/2018,9.5,4,290,63.1,7.1,3.09
4/7/2018,6.2,5.9,290,35,3.2,2.93
4/8/2018,8.9,2.9,270,41.6,4.5,3.08
4/9/2018,13.5,2,290,39.9,5.7,3.02
4/10/2018,15.5,2.2,180,52,8.9,3.11
4/11/2018,19,3.7,320,41.8,8.8,3.2
4/12/2018,16.4,2.9,270,24.4,4.3,3.11
4/13/2018,12.8,3.5,70,38.5,5.6,2.54
4/14/2018,10.5,2.9,290,81.5,10.2,0.37
4/15/2018,12.8,4,340,50.1,7.1,2.95
4/16/2018,12.2,2.7,90,57,7.7,3.35
4/17/2018,14.6,1.2,140,55.8,8.4,3.2
4/18/2018,16.9,1.5,270,43.4,7.3,3.37
4/19/2018,19.2,2.1,270,30.1,5.4,3.35
4/20/2018,21.5,1.3,270,33.9,8.1,3.16
4/21/2018,21.8,1.3,180,35.1,7.9,3.29
4/22/2018,16.1,2.9,110,61.8,11.2,1.05
4/23/2018,10.4,4.6,110,90.6,11.3,0.4
4/24/2018,11.2,2.6,110,88.6,11.8,0.72
4/25/2018,13.2,1.6,110,50.3,6.7,3.4
4/26/2018,16.4,1.3,290,44.9,7.2,2.97
4/27/2018,17.4,2.8,140,35.1,6.8,3
4/28/2018,17.8,1.8,290,43.1,7.9,3.41
4/29/2018,19,1.8,290,37.1,7.5,3.47
4/30/2018,21,1.9,270,54.9,13.2,3.18
5/1/2018,20.1,1.5,110,70,16.2,2.67
5/2/2018,15.1,3.2,290,85.1,14.7,0.61
5/3/2018,14.1,5.3,270,43.6,6.7,3.4
5/4/2018,16.1,4.1,270,33.5,5,3.48
5/5/2018,19.9,1.9,270,29.5,6.6,2.86
5/6/2018,16.2,1.7,110,93.5,17.2,0.28
5/7/2018,15.5,2.7,110,87.4,15.3,1.46
5/8/2018,14.3,3.7,110,68.5,11.2,1.59
5/9/2018,12.9,3.4,110,62.6,9.2,3.57
5/10/2018,17.6,1.7,110,51.4,9.5,3.41
5/11/2018,19.7,1.7,290,46.5,9.6,3.36
5/12/2018,17.7,1.1,250,70.5,14.2,0.5
5/13/2018,20.6,2.3,290,68.3,15.8,3.43
5/14/2018,22.2,1.6,270,55.8,13.8,3.31
5/15/2018,24.6,1.3,270,53.6,15.5,3.22
5/16/2018,24.8,1.3,180,77.8,24.2,1.04
5/17/2018,26.5,2,200,68.6,23.4,3
5/18/2018,16.9,4,110,85.1,16.8,1.25
5/19/2018,14.4,4.4,110,62.1,9.9,3.34
5/20/2018,14.4,3.9,110,65.1,10.4,3.68
5/21/2018,15.2,3.8,140,71.6,12.3,2.47
5/22/2018,18.5,1.6,140,69.6,13.9,3.41
5/23/2018,20.1,2.5,290,59.4,12.9,3.63
5/24/2018,21.2,1.9,290,45.6,9.9,3.49
5/25/2018,22.8,1.8,290,40.1,10.4,3.35
5/26/2018,22.5,1.7,140,47.8,11.7,3.39
5/27/2018,22.2,1.4,140,56.3,14.4,2.78
5/28/2018,22.8,1.6,90,60.1,16.2,2.73
5/29/2018,23.9,1.2,320,64.3,18.2,3.26
5/30/2018,21.9,1.6,360,79.3,20.5,2.44
5/31/2018,21.8,2.1,270,53.8,13.5,3.54
6/1/2018,24.3,1.3,320,53.1,14.6,3.43
6/2/2018,26.8,1.9,290,42.4,13.6,3.42
6/3/2018,25.2,1.3,270,42.1,12.5,3.35
6/4/2018,25.3,1.6,250,48.9,15.1,2.86
6/5/2018,22.6,1.6,340,64,17.3,2.43
6/6/2018,24.6,1.1,290,57.9,16.7,3.24
6/7/2018,27,1.5,270,52.5,17.4,3.3
6/8/2018,25.6,2.4,110,50.1,15.6,2.81
6/9/2018,20.2,5.3,110,62.8,14.7,2.41
6/10/2018,18.7,4.4,110,71.5,15.2,2.24
6/11/2018,17,2.4,110,81,15.6,1.18
6/12/2018,19.1,2.2,110,64.4,14,2.84
6/13/2018,20.3,3,90,65,15.4,3.41
6/14/2018,20.1,4,90,64.1,14.8,2.84
6/15/2018,19.1,4,110,59,12.9,3.41
6/16/2018,18.7,3.5,110,60.1,12.7,3.61
6/17/2018,21.9,1.8,140,57.8,14.1,2.77
6/18/2018,25.4,1.4,200,56.3,17.2,3.28
6/19/2018,22.4,1.1,270,74.8,20.1,1.3
6/20/2018,24.7,2.4,270,55.3,16.2,3.2
6/21/2018,25.4,2.2,320,42.4,12.8,3.54
6/22/2018,25.6,1.3,110,41.6,12.9,3.32
6/23/2018,26.4,2,290,42,13.7,3.39
6/24/2018,28.6,2.9,290,39.8,14.5,3.4
6/25/2018,28.2,1.4,160,44.3,15.8,3.16
6/26/2018,26,1.4,140,68.9,23.2,0.87
6/27/2018,25.8,1.6,290,78.8,25.4,3.33
6/28/2018,23.3,1.2,270,86.1,24.4,0.98
6/29/2018,25.7,1.3,160,74.5,24.2,2.31
6/30/2018,22.7,1.5,110,89.5,24.6,0.69
7/1/2018,24.7,2.4,160,82.1,25,2.66
7/2/2018,24.5,1.5,290,90.9,27.7,2.19
7/3/2018,23.9,2.8,90,86.5,25.5,2.13
7/4/2018,26.2,2.9,140,75.3,24.6,3.52
7/5/2018,22.4,3.1,110,89.1,24,1.83
7/6/2018,20.8,3.5,110,84.3,20.6,0.76
7/7/2018,20.2,3.8,110,65,15.2,3.21
7/8/2018,19.4,3.6,110,70.3,15.7,1.8
7/9/2018,19.2,3.1,110,88.3,19.6,0.61
7/10/2018,24.6,1.9,110,75.9,23,3.44
7/11/2018,28.2,1.1,110,69.5,26,2.32
7/12/2018,29.6,1.5,270,66,26.6,2.9
7/13/2018,30.6,1.6,320,61.1,26,2.95
7/14/2018,30.7,1.7,270,58.3,24.7,3.39
7/15/2018,31.3,1.6,340,55.8,24.4,3.33
7/16/2018,31.3,1.4,250,56,24.5,3
7/17/2018,30.9,1.8,290,56.9,24.8,2.95
7/18/2018,30.7,1.3,340,56.6,24.2,2.87
7/19/2018,31,1.2,340,58.6,25.2,2.75
7/20/2018,31.5,1.4,290,54.9,24.1,3.2
7/21/2018,31.1,1.5,290,58.9,25.8,2.74
7/22/2018,31.1,1.4,200,57.3,25.1,2.45
7/23/2018,32.2,1.5,270,49,22.6,3.25
7/24/2018,32.2,1.5,270,54.1,25,3.08
7/25/2018,32.3,1.9,270,56,26.2,2.58
7/26/2018,33.1,1.8,340,53.5,26.1,2.56
7/27/2018,32.4,1.9,110,58.3,27.4,3.23
7/28/2018,29.3,3.3,110,66.1,26.4,2.62
7/29/2018,30.3,2.4,70,53.9,21.9,3.3
7/30/2018,28.5,4,110,65,24.8,3.07
7/31/2018,29.2,3,110,60.4,23.8,3.02
8/1/2018,30.4,2.5,90,56.5,23.1,3.36
8/2/2018,30.8,2.7,90,56.1,23.9,3.36
8/3/2018,31,1.9,160,55,23.7,2.79
8/4/2018,32.3,2.4,340,52.3,24.5,3.16
8/5/2018,32.2,3,290,50.9,23.9,2.57
8/6/2018,30.4,2.3,110,61.1,26.1,2.81
8/7/2018,28.4,3.7,110,65.6,25,3.34
8/8/2018,29.1,2.5,90,62.8,24.6,2.88
8/9/2018,29.3,2.9,110,62.9,24.8,2.96
8/10/2018,25.9,2.7,110,83.5,27.7,2.92
8/11/2018,26.5,2.9,110,74.9,25.7,1.8
8/12/2018,27.7,1.9,140,76.6,28.2,2.51
8/13/2018,30.6,1.4,160,64.9,27.5,2.34
8/14/2018,30.7,1.9,90,57.6,24.2,3.19
8/15/2018,28.7,2.5,90,68.3,26.2,3.15
8/16/2018,26.2,3.2,90,77.3,26.2,2.81
8/17/2018,24.5,3.7,110,55.8,16.9,3.19
8/18/2018,23.8,2.3,110,59.8,17.1,2.97
8/19/2018,24.9,1.9,110,60.1,17.9,3.23
8/20/2018,26.3,2.3,110,61.9,20.2,3.26
8/21/2018,29.3,1.8,180,55,21.2,3.24
8/22/2018,29.4,3.3,110,60.8,24.4,2.64
8/23/2018,27.6,4.7,110,75.3,27.6,0.94
8/24/2018,29.2,4.2,250,61.8,24.5,3.36
8/25/2018,25.4,1.5,270,68.6,21.9,2.7
8/26/2018,20.8,1.2,270,95.1,23.3,0.72
8/27/2018,22.9,1,140,95.3,26.6,0.64
8/28/2018,25.7,1.4,140,85.3,27.6,2.41
8/29/2018,27.6,1.4,180,70.3,24.8,3.15
8/30/2018,27.7,1.9,270,75.3,27.4,1.97
8/31/2018,23.7,1.2,290,89.1,26.1,0.89
9/1/2018,23.2,3.2,110,74.6,20.8,2.81
9/2/2018,22.2,3.1,110,73.6,19.4,2.41
9/3/2018,23.4,1.8,140,90.6,26,1.84
9/4/2018,24.7,2.7,320,65.6,19.5,2.83
9/5/2018,25,3,290,49.5,15,3.08
9/6/2018,22.5,0.8,340,65.8,17.6,1.9
9/7/2018,22.8,1.8,270,67.3,18.4,2.47
9/8/2018,20,1.1,340,69.8,16,1.83
9/9/2018,20.5,1.8,110,71.8,16.7,2.96
9/10/2018,20.6,2.5,110,63.8,15,2.89
9/11/2018,19.6,2.4,90,64.4,14.3,2.2
9/12/2018,21.1,2.7,110,67.5,16.9,2.86
9/13/2018,21.3,1.7,110,77.8,19.6,1.03
9/14/2018,21.8,2.3,110,88.9,23.1,0.78
9/15/2018,22.1,1.8,110,87.8,23.1,1.2
9/16/2018,24.3,1.7,320,74.1,22.1,2.43
9/17/2018,23.6,1.7,340,63.5,18,2.84
9/18/2018,22.9,1.3,290,62.1,16.2,2.85
9/19/2018,22,1.2,140,77.3,20,1.54
9/20/2018,20.5,2.2,110,86.6,20.8,0.83
9/21/2018,19.7,1.2,140,92.5,21.1,0.39
9/22/2018,21.2,1.5,290,71.4,17.2,2.34
9/23/2018,20.8,1.6,270,60.3,14,2.28
9/24/2018,17.8,1.4,270,62.8,12.4,1.6
9/25/2018,16.8,1.8,110,67.3,12.3,3.05
9/26/2018,17.7,1.8,90,62.6,12.4,1.95
9/27/2018,16.8,1.9,90,65.8,12.1,3.02
9/28/2018,16.8,1.6,90,70.9,13.4,1.75
9/29/2018,18.2,1.1,110,79.4,16.5,1.02
9/30/2018,20.4,2.8,290,55.5,12.9,2.78
10/1/2018,17.5,4,270,47,9.2,2.86
10/2/2018,17.2,1.5,290,55.1,10.2,2.79
10/3/2018,16.8,1.3,110,65.8,11.9,2.72
10/4/2018,18.3,2.6,90,70.1,14.2,2.46
10/5/2018,18.3,2.1,110,94.5,19.8,0.28
10/6/2018,20.3,4.4,290,83.3,19.8,0.7
10/7/2018,19.9,1.7,290,63.5,14.2,2.69
10/8/2018,16.5,2.2,270,43.3,7.8,2.77
10/9/2018,15.3,1,110,72.9,12.5,1.7
10/10/2018,15.3,2.7,320,57.6,10,2.26
10/11/2018,12.3,3.5,290,40,5.5,2.72
10/12/2018,11.6,1,270,58.4,7.5,2.67
10/13/2018,13.5,1.2,110,66.3,9.8,2.52
10/14/2018,14.5,1,290,68.8,10.8,2.4
10/15/2018,15.8,1.6,290,58.8,10.1,2.44
10/16/2018,13.8,0.7,110,77.9,12.1,0.86
10/17/2018,13.7,1,340,70.1,10.3,2.31
10/18/2018,13,1.4,320,63.4,9.2,2.52
10/19/2018,13.9,1.8,110,60,9.1,2.53
10/20/2018,12.4,1,140,62.8,8.3,2.46
10/21/2018,12.2,0.9,110,60,7.5,2.48
10/22/2018,13.3,1,340,71,10.4,1.84
10/23/2018,15.5,1.2,290,67.1,11.3,2.11
10/24/2018,14.5,1.3,290,55.6,8.6,2.41
10/25/2018,12.5,1.1,110,65.1,8.7,2.45
10/26/2018,12.5,1.4,290,81.3,11.7,0.47
10/27/2018,12,4.2,270,42.3,5.9,2.53
10/28/2018,11.7,1.9,320,58.3,7.7,2.32
10/29/2018,11,2,290,64.3,8.3,1.9
10/30/2018,9,2.7,270,46.1,5.1,2.43
10/31/2018,9.2,1.5,290,53.6,5.9,2.12
11/1/2018,8.9,1.2,250,55.6,5.8,2.3
11/2/2018,9,0.8,340,60.5,6.3,2.26
11/3/2018,10.1,0.9,250,58.5,6.4,2.29
11/4/2018,11,0.8,270,55.9,6.5,2.23
11/5/2018,10.8,1.2,140,67.3,8.2,2.02
11/6/2018,13,1.2,90,73.9,10.4,2.09
11/7/2018,13.8,0.6,110,83.8,13.1,0.76
11/8/2018,15,1.8,270,92.4,15.7,0.45
11/9/2018,13.8,3.1,290,59.1,9.2,2
11/10/2018,11.1,0.8,270,68,8.4,2.05
11/11/2018,10.7,1,270,75.3,9.4,1.72
11/12/2018,11.4,1.2,110,68.5,8.9,1.89
11/13/2018,10.5,1.5,90,70.4,8.7,1.77
11/14/2018,9.9,1.5,110,73,8.4,2.06
11/15/2018,9.2,0.9,290,72.3,7.9,1.94
11/16/2018,8.8,0.9,270,78.3,8.7,0.71
11/17/2018,9,0.9,270,63.3,6.9,2
11/18/2018,8.2,1.7,290,44.1,4.5,0.85
11/19/2018,8.2,1.1,250,51.9,5.4,1.89
11/20/2018,7.7,1.2,270,40.5,3.9,2.01
11/21/2018,6.4,1.3,270,53.6,5,1.32
11/22/2018,5.6,3.5,290,36.3,3.2,2.1
11/23/2018,3,1.6,290,42.3,3,2.07
11/24/2018,1.4,1.1,110,64.8,4.4,0.6
11/25/2018,4.5,1,270,83,6.9,1.35
11/26/2018,5.8,0.8,270,70.9,6.2,1.83
11/27/2018,8.2,1.2,290,68.5,7.1,1.84
11/28/2018,7.1,1.1,290,53.4,5,1.65
11/29/2018,5.8,0.8,320,48,4,1.52
11/30/2018,7.2,1.1,290,50,4.9,1.77
12/1/2018,6.4,0.9,110,52.6,4.9,1.55
12/2/2018,7.7,0.8,110,70,7.2,1.44
12/3/2018,12.1,0.7,270,86.1,12.2,0.87
12/4/2018,12.1,2.9,320,73,10.5,0.75
12/5/2018,6.5,2.1,290,40.1,3.9,1.82
12/6/2018,5.6,2.8,290,62.3,5.6,0.89
12/7/2018,-1.9,5.3,320,35.4,1.9,1.04
12/8/2018,-4.2,4,290,36.4,1.6,1.85
12/9/2018,-3,2.9,290,30.4,1.4,1.98
12/10/2018,-1.6,0.6,290,46.6,2.4,1.81
12/11/2018,0.4,0.9,270,80.6,5.1,0.41
12/12/2018,0.8,2.9,290,44.9,2.9,1.84
12/13/2018,1.1,2.7,290,48.6,3.2,1.77
12/14/2018,-0.8,2.7,290,38.1,2.1,1.92
12/15/2018,-1.2,0.8,290,45.1,2.3,1.87
12/16/2018,-0.8,0.6,270,75.8,4.4,0.96
12/17/2018,2.8,2.1,290,59,4,1.68
12/18/2018,3.6,1.8,270,55.8,4.3,1.74
12/19/2018,5.1,0.9,270,60.5,5.1,1.62
12/20/2018,4.1,0.7,110,64.1,5.2,0.65
12/21/2018,4.8,0.8,270,65.4,5.5,1.48
12/22/2018,6.9,1.2,140,67.9,6.5,1.67
12/23/2018,7.2,3.4,290,45.6,4.6,1.8
12/24/2018,1.5,2.6,290,30,2,1.94
12/25/2018,0.4,0.9,270,52.3,3.2,1.25
12/26/2018,4.2,2,290,37.5,3,1.64
12/27/2018,-3.3,5.2,290,18.6,0.9,1.93
12/28/2018,-5.7,3.8,290,36,1.4,1.92
12/29/2018,-4.2,4.2,290,30.6,1.3,1.96
